==========================================
REBUTTAL EXPERIMENTS — Wed Jun 10 22:06:17 EDT 2026
==========================================

[1/4] NER held-out task (6 models × 7 levels × 20 examples)
Started: Wed Jun 10 22:06:17 EDT 2026
Judge model: gpt-4o-mini
Models:    ['llama-3.1-8b', 'llama-3.3-70b', 'qwen3-32b', 'claude-haiku', 'gemini-flash']
Tasks:     ['ner']
Levels:    7 per task
Evaluator: llm_judge
Total:     700 experiments

Resuming: 700 experiments already done
[llama-3.1-8b | ner | level 1 | ex 1] SKIP
[llama-3.3-70b | product_extraction | level 7 | ex 1] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99824, Requested 805. Please try again in 9m3.456s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 2] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99821, Requested 812. Please try again in 9m6.911999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 3] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99818, Requested 808. Please try again in 9m0.864s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 4] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99815, Requested 802. Please try again in 8m53.087999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 5] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99812, Requested 801. Please try again in 8m49.631999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 6] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99809, Requested 803. Please try again in 8m48.767999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 7] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99806, Requested 810. Please try again in 8m52.223999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 8] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99803, Requested 805. Please try again in 8m45.312s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 9] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99800, Requested 803. Please try again in 8m40.991999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 10] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99797, Requested 805. Please try again in 8m40.128s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 11] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99794, Requested 822. Please try again in 8m52.223999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 12] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99791, Requested 826. Please try again in 8m53.087999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 13] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99788, Requested 814. Please try again in 8m40.128s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 14] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99785, Requested 821. Please try again in 8m43.584s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 15] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99782, Requested 817. Please try again in 8m37.535999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 16] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99779, Requested 836. Please try again in 8m51.36s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 17] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99776, Requested 820. Please try again in 8m34.943999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 18] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99773, Requested 825. Please try again in 8m36.672s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 19] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99770, Requested 826. Please try again in 8m34.943999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | product_extraction | level 7 | ex 20] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99767, Requested 818. Please try again in 8m25.44s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | instruction_following | level 1 | ex 1] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99764, Requested 563. Please try again in 4m42.528s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | instruction_following | level 1 | ex 2] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99761, Requested 562. Please try again in 4m39.072s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | instruction_following | level 1 | ex 3] quality=0.800 tokens=45
[llama-3.3-70b | instruction_following | level 1 | ex 4] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99817, Requested 564. Please try again in 5m29.184s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | instruction_following | level 1 | ex 5] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99814, Requested 559. Please try again in 5m22.272s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | instruction_following | level 1 | ex 6] quality=1.000 tokens=49
[llama-3.3-70b | instruction_following | level 1 | ex 7] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99996, Requested 562. Please try again in 8m2.111999999s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | instruction_following | level 1 | ex 8] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99993, Requested 255. Please try again in 3m34.272s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | instruction_following | level 1 | ex 9] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99990, Requested 562. Please try again in 7m56.928s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | instruction_following | level 1 | ex 10] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99987, Requested 252. Please try again in 3m26.496s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | instruction_following | level 1 | ex 11] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99984, Requested 562. Please try again in 7m51.744s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | instruction_following | level 1 | ex 12] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99981, Requested 562. Please try again in 7m49.152s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | instruction_following | level 1 | ex 13] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99978, Requested 253. Please try again in 3m19.584s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | instruction_following | level 1 | ex 14] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99975, Requested 563. Please try again in 7m44.832s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | instruction_following | level 1 | ex 15] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99972, Requested 562. Please try again in 7m41.376s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
[llama-3.3-70b | instruction_following | level 1 | ex 16] ERROR: Error code: 429 - {'error': {'message': 'Rate limit reached for model `llama-3.3-70b-versatile` in organization `org_01kg1cdc73egs97nsxv3vtnpne` service tier `on_demand` on tokens per day (TPD): Limit 100000, Used 99969, Requested 560. Please try again in 7m37.056s. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
